,model,epoch,channel,fold,metric,value
2597,cond_resnet_multi_head,12,9,train,acc,0.6106
2598,cond_resnet_multi_head,12,9,val,loss,1.2194524077093525
2599,cond_resnet_multi_head,12,9,val,acc,0.5668
2600,cond_resnet_multi_head,12,17,train,loss,0.7004659326789934
2601,cond_resnet_multi_head,12,17,train,acc,0.75004
2602,cond_resnet_multi_head,12,17,val,loss,1.0291231453039085
2603,cond_resnet_multi_head,12,17,val,acc,0.645
2604,cond_resnet_multi_head,12,25,train,loss,0.4817764191028407
2605,cond_resnet_multi_head,12,25,train,acc,0.8274
2606,cond_resnet_multi_head,12,25,val,loss,0.9980928415705443
2607,cond_resnet_multi_head,12,25,val,acc,0.6822
2608,cond_resnet_multi_head,12,33,train,loss,0.3282229592999839
2609,cond_resnet_multi_head,12,33,train,acc,0.8838
2610,cond_resnet_multi_head,12,33,val,loss,0.9862919383367915
2611,cond_resnet_multi_head,12,33,val,acc,0.7085
2612,cond_resnet_multi_head,12,41,train,loss,0.24667136888960592
2613,cond_resnet_multi_head,12,41,train,acc,0.91242
2614,cond_resnet_multi_head,12,41,val,loss,1.0392571896504446
2615,cond_resnet_multi_head,12,41,val,acc,0.7168
2616,cond_resnet_multi_head,12,49,train,loss,0.19811030309599684
2617,cond_resnet_multi_head,12,49,train,acc,0.92986
2618,cond_resnet_multi_head,12,49,val,loss,1.0851940884711637
2619,cond_resnet_multi_head,12,49,val,acc,0.7189
2620,cond_resnet_multi_head,12,57,train,loss,0.17803371335139206
2621,cond_resnet_multi_head,12,57,train,acc,0.93796
2622,cond_resnet_multi_head,12,57,val,loss,1.1018960635373547
2623,cond_resnet_multi_head,12,57,val,acc,0.7248
2624,cond_resnet_multi_head,12,64,train,loss,0.1700956247332494
2625,cond_resnet_multi_head,12,64,train,acc,0.94008
2626,cond_resnet_multi_head,12,64,val,loss,1.1223120495771906
2627,cond_resnet_multi_head,12,64,val,acc,0.7248
2628,cond_resnet_multi_head,13,1,train,loss,1.9582800766086335
2629,cond_resnet_multi_head,13,1,train,acc,0.2655
2630,cond_resnet_multi_head,13,1,val,loss,1.948081640680884
2631,cond_resnet_multi_head,13,1,val,acc,0.2653
2632,cond_resnet_multi_head,13,9,train,loss,1.0823895826821437
2633,cond_resnet_multi_head,13,9,train,acc,0.61326
2634,cond_resnet_multi_head,13,9,val,loss,1.2177654371899405
2635,cond_resnet_multi_head,13,9,val,acc,0.5725
2636,cond_resnet_multi_head,13,17,train,loss,0.6696078282640413
2637,cond_resnet_multi_head,13,17,train,acc,0.76224
2638,cond_resnet_multi_head,13,17,val,loss,1.026949469071285
2639,cond_resnet_multi_head,13,17,val,acc,0.6565
2640,cond_resnet_multi_head,13,25,train,loss,0.4425762148045213
2641,cond_resnet_multi_head,13,25,train,acc,0.84186
2642,cond_resnet_multi_head,13,25,val,loss,1.014350894530108
2643,cond_resnet_multi_head,13,25,val,acc,0.6801
2644,cond_resnet_multi_head,13,33,train,loss,0.2841167577239863
2645,cond_resnet_multi_head,13,33,train,acc,0.9006
2646,cond_resnet_multi_head,13,33,val,loss,1.0269216665416767
2647,cond_resnet_multi_head,13,33,val,acc,0.7059
2648,cond_resnet_multi_head,13,41,train,loss,0.20122656039417247
2649,cond_resnet_multi_head,13,41,train,acc,0.93066
2650,cond_resnet_multi_head,13,41,val,loss,1.0706284148677898
2651,cond_resnet_multi_head,13,41,val,acc,0.7154
2652,cond_resnet_multi_head,13,49,train,loss,0.15288069769930657
2653,cond_resnet_multi_head,13,49,train,acc,0.94696
2654,cond_resnet_multi_head,13,49,val,loss,1.120478746997323
2655,cond_resnet_multi_head,13,49,val,acc,0.7167
2656,cond_resnet_multi_head,13,57,train,loss,0.13497086099880126
2657,cond_resnet_multi_head,13,57,train,acc,0.95332
2658,cond_resnet_multi_head,13,57,val,loss,1.1522868059243365
2659,cond_resnet_multi_head,13,57,val,acc,0.7202
2660,cond_resnet_multi_head,13,64,train,loss,0.12929351575901288
2661,cond_resnet_multi_head,13,64,train,acc,0.95564
2662,cond_resnet_multi_head,13,64,val,loss,1.1706146003714033
2663,cond_resnet_multi_head,13,64,val,acc,0.7263
2664,cond_resnet_multi_head,14,1,train,loss,1.9566140485846477
2665,cond_resnet_multi_head,14,1,train,acc,0.26258
2666,cond_resnet_multi_head,14,1,val,loss,1.948312572612884
2667,cond_resnet_multi_head,14,1,val,acc,0.2697
2668,cond_resnet_multi_head,14,9,train,loss,1.0794776350336002
2669,cond_resnet_multi_head,14,9,train,acc,0.61334
2670,cond_resnet_multi_head,14,9,val,loss,1.219340867677312
2671,cond_resnet_multi_head,14,9,val,acc,0.5686
2672,cond_resnet_multi_head,14,17,train,loss,0.667691146626192
2673,cond_resnet_multi_head,14,17,train,acc,0.76218
2674,cond_resnet_multi_head,14,17,val,loss,1.0427439968297436
2675,cond_resnet_multi_head,14,17,val,acc,0.6527
2676,cond_resnet_multi_head,14,25,train,loss,0.4336272331569201
2677,cond_resnet_multi_head,14,25,train,acc,0.84328
2678,cond_resnet_multi_head,14,25,val,loss,1.0468722642606991
2679,cond_resnet_multi_head,14,25,val,acc,0.6806
2680,cond_resnet_multi_head,14,33,train,loss,0.27674402024053857
2681,cond_resnet_multi_head,14,33,train,acc,0.90034
2682,cond_resnet_multi_head,14,33,val,loss,1.069634269756876
2683,cond_resnet_multi_head,14,33,val,acc,0.7098
2684,cond_resnet_multi_head,14,41,train,loss,0.19979751484987834
2685,cond_resnet_multi_head,14,41,train,acc,0.92982
2686,cond_resnet_multi_head,14,41,val,loss,1.1423631855256997
2687,cond_resnet_multi_head,14,41,val,acc,0.7161
2688,cond_resnet_multi_head,14,49,train,loss,0.15429689152323453
2689,cond_resnet_multi_head,14,49,train,acc,0.94552
2690,cond_resnet_multi_head,14,49,val,loss,1.2096632897474204
2691,cond_resnet_multi_head,14,49,val,acc,0.7232
2692,cond_resnet_multi_head,14,57,train,loss,0.13292862082857762
2693,cond_resnet_multi_head,14,57,train,acc,0.95284
2694,cond_resnet_multi_head,14,57,val,loss,1.2464932882861726
2695,cond_resnet_multi_head,14,57,val,acc,0.7276
2696,cond_resnet_multi_head,14,64,train,loss,0.12751526497256802
2697,cond_resnet_multi_head,14,64,train,acc,0.95518
2698,cond_resnet_multi_head,14,64,val,loss,1.281233310699463
2699,cond_resnet_multi_head,14,64,val,acc,0.7266
2700,cond_resnet_multi_head,15,1,train,loss,1.949088997090869
2701,cond_resnet_multi_head,15,1,train,acc,0.26798
2702,cond_resnet_multi_head,15,1,val,loss,1.939430285411276
2703,cond_resnet_multi_head,15,1,val,acc,0.2718
2704,cond_resnet_multi_head,15,9,train,loss,1.0560595213299822
2705,cond_resnet_multi_head,15,9,train,acc,0.62438
2706,cond_resnet_multi_head,15,9,val,loss,1.2008686487082463
2707,cond_resnet_multi_head,15,9,val,acc,0.5777
2708,cond_resnet_multi_head,15,17,train,loss,0.6275362416225321
2709,cond_resnet_multi_head,15,17,train,acc,0.77556
2710,cond_resnet_multi_head,15,17,val,loss,1.0450698482762477
2711,cond_resnet_multi_head,15,17,val,acc,0.6513
2712,cond_resnet_multi_head,15,25,train,loss,0.382556866387577
2713,cond_resnet_multi_head,15,25,train,acc,0.86338
2714,cond_resnet_multi_head,15,25,val,loss,1.0656577107632996
2715,cond_resnet_multi_head,15,25,val,acc,0.6839
2716,cond_resnet_multi_head,15,33,train,loss,0.225058286953384
2717,cond_resnet_multi_head,15,33,train,acc,0.92086
2718,cond_resnet_multi_head,15,33,val,loss,1.1071980379189654
2719,cond_resnet_multi_head,15,33,val,acc,0.7054
2720,cond_resnet_multi_head,15,41,train,loss,0.15121217591740438
2721,cond_resnet_multi_head,15,41,train,acc,0.94864
2722,cond_resnet_multi_head,15,41,val,loss,1.1816852749532956
2723,cond_resnet_multi_head,15,41,val,acc,0.7143
2724,cond_resnet_multi_head,15,49,train,loss,0.11303949177913043
2725,cond_resnet_multi_head,15,49,train,acc,0.96138
2726,cond_resnet_multi_head,15,49,val,loss,1.2421049722440682
2727,cond_resnet_multi_head,15,49,val,acc,0.7156
2728,cond_resnet_multi_head,15,57,train,loss,0.09780630963566282
2729,cond_resnet_multi_head,15,57,train,acc,0.96626
2730,cond_resnet_multi_head,15,57,val,loss,1.2793261141154417
2731,cond_resnet_multi_head,15,57,val,acc,0.7217
2732,cond_resnet_multi_head,15,64,train,loss,0.09279175848840639
2733,cond_resnet_multi_head,15,64,train,acc,0.96718
2734,cond_resnet_multi_head,15,64,val,loss,1.3327292733511347
2735,cond_resnet_multi_head,15,64,val,acc,0.7242
2736,cond_resnet_multi_head,16,1,train,loss,1.9507280894557533
2737,cond_resnet_multi_head,16,1,train,acc,0.26916
2738,cond_resnet_multi_head,16,1,val,loss,1.9428771939247278
2739,cond_resnet_multi_head,16,1,val,acc,0.2708
2740,cond_resnet_multi_head,16,9,train,loss,1.0605279305554411
2741,cond_resnet_multi_head,16,9,train,acc,0.62324
2742,cond_resnet_multi_head,16,9,val,loss,1.219205593227581
2743,cond_resnet_multi_head,16,9,val,acc,0.573
2744,cond_resnet_multi_head,16,17,train,loss,0.6330537727802915
2745,cond_resnet_multi_head,16,17,train,acc,0.77392
2746,cond_resnet_multi_head,16,17,val,loss,1.0785960877776906
2747,cond_resnet_multi_head,16,17,val,acc,0.6424
2748,cond_resnet_multi_head,16,25,train,loss,0.38838777130903185
2749,cond_resnet_multi_head,16,25,train,acc,0.85936
2750,cond_resnet_multi_head,16,25,val,loss,1.0989061337747392
2751,cond_resnet_multi_head,16,25,val,acc,0.6732
2752,cond_resnet_multi_head,16,33,train,loss,0.236558769174549
2753,cond_resnet_multi_head,16,33,train,acc,0.91538
2754,cond_resnet_multi_head,16,33,val,loss,1.1711826032134378
2755,cond_resnet_multi_head,16,33,val,acc,0.6947
2756,cond_resnet_multi_head,16,41,train,loss,0.1639528623531999
2757,cond_resnet_multi_head,16,41,train,acc,0.94128
2758,cond_resnet_multi_head,16,41,val,loss,1.2749133053099273
2759,cond_resnet_multi_head,16,41,val,acc,0.7035
2760,cond_resnet_multi_head,16,49,train,loss,0.12179421711131892
2761,cond_resnet_multi_head,16,49,train,acc,0.95662
2762,cond_resnet_multi_head,16,49,val,loss,1.3506628795034568
2763,cond_resnet_multi_head,16,49,val,acc,0.7137
2764,cond_resnet_multi_head,16,57,train,loss,0.10810660016830162
2765,cond_resnet_multi_head,16,57,train,acc,0.9606
2766,cond_resnet_multi_head,16,57,val,loss,1.3713231978902392
2767,cond_resnet_multi_head,16,57,val,acc,0.7199
2768,cond_resnet_multi_head,16,64,train,loss,0.10225660929365842
2769,cond_resnet_multi_head,16,64,train,acc,0.9633
2770,cond_resnet_multi_head,16,64,val,loss,1.4097007569993378
2771,cond_resnet_multi_head,16,64,val,acc,0.7176
2772,cond_resnet_multi_head,17,1,train,loss,1.9490970819807418
2773,cond_resnet_multi_head,17,1,train,acc,0.26952
2774,cond_resnet_multi_head,17,1,val,loss,1.9406094292926181
2775,cond_resnet_multi_head,17,1,val,acc,0.2722
2776,cond_resnet_multi_head,17,9,train,loss,1.0534707813921487
2777,cond_resnet_multi_head,17,9,train,acc,0.62258
2778,cond_resnet_multi_head,17,9,val,loss,1.207061222784079
2779,cond_resnet_multi_head,17,9,val,acc,0.5738
2780,cond_resnet_multi_head,17,17,train,loss,0.6180943291053138
2781,cond_resnet_multi_head,17,17,train,acc,0.7787
2782,cond_resnet_multi_head,17,17,val,loss,1.0786519316351337
2783,cond_resnet_multi_head,17,17,val,acc,0.6523
2784,cond_resnet_multi_head,17,25,train,loss,0.3794804585292516
2785,cond_resnet_multi_head,17,25,train,acc,0.86224
2786,cond_resnet_multi_head,17,25,val,loss,1.105908765155039
2787,cond_resnet_multi_head,17,25,val,acc,0.6783
2788,cond_resnet_multi_head,17,33,train,loss,0.23026507468346288
2789,cond_resnet_multi_head,17,33,train,acc,0.91594
2790,cond_resnet_multi_head,17,33,val,loss,1.1859324128384803
2791,cond_resnet_multi_head,17,33,val,acc,0.7037
2792,cond_resnet_multi_head,17,41,train,loss,0.15136008513162433
2793,cond_resnet_multi_head,17,41,train,acc,0.94602
2794,cond_resnet_multi_head,17,41,val,loss,1.2921786276018543
2795,cond_resnet_multi_head,17,41,val,acc,0.7063
2796,cond_resnet_multi_head,17,49,train,loss,0.10931791634777623
2797,cond_resnet_multi_head,17,49,train,acc,0.96166
2798,cond_resnet_multi_head,17,49,val,loss,1.3480533630984604
2799,cond_resnet_multi_head,17,49,val,acc,0.7174
2800,cond_resnet_multi_head,17,57,train,loss,0.09308744210611715
2801,cond_resnet_multi_head,17,57,train,acc,0.9674
2802,cond_resnet_multi_head,17,57,val,loss,1.4050327926684336
2803,cond_resnet_multi_head,17,57,val,acc,0.7201
2804,cond_resnet_multi_head,17,64,train,loss,0.08989328556858442
2805,cond_resnet_multi_head,17,64,train,acc,0.96832
2806,cond_resnet_multi_head,17,64,val,loss,1.4477323931493578
2807,cond_resnet_multi_head,17,64,val,acc,0.729
2808,cond_resnet_multi_head,18,1,train,loss,1.9483019968737727
2809,cond_resnet_multi_head,18,1,train,acc,0.27188
2810,cond_resnet_multi_head,18,1,val,loss,1.9406175066711038
2811,cond_resnet_multi_head,18,1,val,acc,0.2778
2812,cond_resnet_multi_head,18,9,train,loss,1.0310348831784084
2813,cond_resnet_multi_head,18,9,train,acc,0.63134
2814,cond_resnet_multi_head,18,9,val,loss,1.201247063791676
2815,cond_resnet_multi_head,18,9,val,acc,0.5769
2816,cond_resnet_multi_head,18,17,train,loss,0.5811276069611234
2817,cond_resnet_multi_head,18,17,train,acc,0.79032
2818,cond_resnet_multi_head,18,17,val,loss,1.067197533170129
2819,cond_resnet_multi_head,18,17,val,acc,0.657
2820,cond_resnet_multi_head,18,25,train,loss,0.33371880160801853
2821,cond_resnet_multi_head,18,25,train,acc,0.87926
2822,cond_resnet_multi_head,18,25,val,loss,1.1322084942441077
2823,cond_resnet_multi_head,18,25,val,acc,0.6812
2824,cond_resnet_multi_head,18,33,train,loss,0.1917915628065386
2825,cond_resnet_multi_head,18,33,train,acc,0.93238
2826,cond_resnet_multi_head,18,33,val,loss,1.206330223827605
2827,cond_resnet_multi_head,18,33,val,acc,0.7074
2828,cond_resnet_multi_head,18,41,train,loss,0.12366521655512816
2829,cond_resnet_multi_head,18,41,train,acc,0.95652
2830,cond_resnet_multi_head,18,41,val,loss,1.3006516053418444
2831,cond_resnet_multi_head,18,41,val,acc,0.7171
2832,cond_resnet_multi_head,18,49,train,loss,0.09550043756899702
2833,cond_resnet_multi_head,18,49,train,acc,0.9663
2834,cond_resnet_multi_head,18,49,val,loss,1.397201018348621
2835,cond_resnet_multi_head,18,49,val,acc,0.719
2836,cond_resnet_multi_head,18,57,train,loss,0.08493032279934096
2837,cond_resnet_multi_head,18,57,train,acc,0.96994
2838,cond_resnet_multi_head,18,57,val,loss,1.4784941008895824
2839,cond_resnet_multi_head,18,57,val,acc,0.7189
2840,cond_resnet_multi_head,18,64,train,loss,0.0793003765368939
2841,cond_resnet_multi_head,18,64,train,acc,0.97194
2842,cond_resnet_multi_head,18,64,val,loss,1.5010949500427124
2843,cond_resnet_multi_head,18,64,val,acc,0.7236
2844,cond_resnet_multi_head,19,1,train,loss,1.9523184490020928
2845,cond_resnet_multi_head,19,1,train,acc,0.2689
2846,cond_resnet_multi_head,19,1,val,loss,1.9455649290874506
2847,cond_resnet_multi_head,19,1,val,acc,0.2728
2848,cond_resnet_multi_head,19,9,train,loss,1.0327580250285167
2849,cond_resnet_multi_head,19,9,train,acc,0.63362
2850,cond_resnet_multi_head,19,9,val,loss,1.2129091487568655
2851,cond_resnet_multi_head,19,9,val,acc,0.5734
2852,cond_resnet_multi_head,19,17,train,loss,0.5908121421285297
2853,cond_resnet_multi_head,19,17,train,acc,0.7871
2854,cond_resnet_multi_head,19,17,val,loss,1.098882272364987
2855,cond_resnet_multi_head,19,17,val,acc,0.6476
2856,cond_resnet_multi_head,19,25,train,loss,0.34131388237599825
2857,cond_resnet_multi_head,19,25,train,acc,0.8779
2858,cond_resnet_multi_head,19,25,val,loss,1.1724686485946558
2859,cond_resnet_multi_head,19,25,val,acc,0.6758
2860,cond_resnet_multi_head,19,33,train,loss,0.19065537094079016
2861,cond_resnet_multi_head,19,33,train,acc,0.9317
2862,cond_resnet_multi_head,19,33,val,loss,1.244585269955313
2863,cond_resnet_multi_head,19,33,val,acc,0.7029
2864,cond_resnet_multi_head,19,41,train,loss,0.11956538049184987
2865,cond_resnet_multi_head,19,41,train,acc,0.95796
2866,cond_resnet_multi_head,19,41,val,loss,1.359793637208878
2867,cond_resnet_multi_head,19,41,val,acc,0.709
2868,cond_resnet_multi_head,19,49,train,loss,0.08588188226796839
2869,cond_resnet_multi_head,19,49,train,acc,0.96962
2870,cond_resnet_multi_head,19,49,val,loss,1.450451451881676
2871,cond_resnet_multi_head,19,49,val,acc,0.7194
2872,cond_resnet_multi_head,19,57,train,loss,0.0703625376443462
2873,cond_resnet_multi_head,19,57,train,acc,0.97528
2874,cond_resnet_multi_head,19,57,val,loss,1.4798685783033918
2875,cond_resnet_multi_head,19,57,val,acc,0.7231
2876,cond_resnet_multi_head,19,64,train,loss,0.06842537303252713
2877,cond_resnet_multi_head,19,64,train,acc,0.97622
2878,cond_resnet_multi_head,19,64,val,loss,1.489681462953045
2879,cond_resnet_multi_head,19,64,val,acc,0.7273
2880,cond_resnet_multi_head,20,1,train,loss,1.9421290336057657
2881,cond_resnet_multi_head,20,1,train,acc,0.27478
2882,cond_resnet_multi_head,20,1,val,loss,1.9349792314942476
2883,cond_resnet_multi_head,20,1,val,acc,0.2777
2884,cond_resnet_multi_head,20,9,train,loss,1.0124335084729792
2885,cond_resnet_multi_head,20,9,train,acc,0.63678
2886,cond_resnet_multi_head,20,9,val,loss,1.1999863090029188
2887,cond_resnet_multi_head,20,9,val,acc,0.582
2888,cond_resnet_multi_head,20,17,train,loss,0.5525492116465898
2889,cond_resnet_multi_head,20,17,train,acc,0.8013
2890,cond_resnet_multi_head,20,17,val,loss,1.0958235973765136
2891,cond_resnet_multi_head,20,17,val,acc,0.6504
2892,cond_resnet_multi_head,20,25,train,loss,0.2948997391630774
2893,cond_resnet_multi_head,20,25,train,acc,0.8948
2894,cond_resnet_multi_head,20,25,val,loss,1.190783190879093
2895,cond_resnet_multi_head,20,25,val,acc,0.681
2896,cond_resnet_multi_head,20,33,train,loss,0.15985150803404544
2897,cond_resnet_multi_head,20,33,train,acc,0.94318
2898,cond_resnet_multi_head,20,33,val,loss,1.2832315641983298
2899,cond_resnet_multi_head,20,33,val,acc,0.7003
2900,cond_resnet_multi_head,20,41,train,loss,0.09819203861953353
2901,cond_resnet_multi_head,20,41,train,acc,0.96548
2902,cond_resnet_multi_head,20,41,val,loss,1.3775510469060035
2903,cond_resnet_multi_head,20,41,val,acc,0.7157
2904,cond_resnet_multi_head,20,49,train,loss,0.06532938091222511
2905,cond_resnet_multi_head,20,49,train,acc,0.97726
2906,cond_resnet_multi_head,20,49,val,loss,1.4710827264816138
2907,cond_resnet_multi_head,20,49,val,acc,0.7208
2908,cond_resnet_multi_head,20,57,train,loss,0.05380135444957582
2909,cond_resnet_multi_head,20,57,train,acc,0.98154
2910,cond_resnet_multi_head,20,57,val,loss,1.485893194462843
2911,cond_resnet_multi_head,20,57,val,acc,0.7231
2912,cond_resnet_multi_head,20,64,train,loss,0.050168344505069316
2913,cond_resnet_multi_head,20,64,train,acc,0.98284
2914,cond_resnet_multi_head,20,64,val,loss,1.5253122612169594
2915,cond_resnet_multi_head,20,64,val,acc,0.7306
2916,cond_resnet_multi_head,21,1,train,loss,1.9429095820392794
2917,cond_resnet_multi_head,21,1,train,acc,0.27448
2918,cond_resnet_multi_head,21,1,val,loss,1.9381282610498416
2919,cond_resnet_multi_head,21,1,val,acc,0.281
2920,cond_resnet_multi_head,21,9,train,loss,1.0105599085693164
2921,cond_resnet_multi_head,21,9,train,acc,0.63888
2922,cond_resnet_multi_head,21,9,val,loss,1.2062448369469612
2923,cond_resnet_multi_head,21,9,val,acc,0.5758
2924,cond_resnet_multi_head,21,17,train,loss,0.5513873335421847
2925,cond_resnet_multi_head,21,17,train,acc,0.80024
2926,cond_resnet_multi_head,21,17,val,loss,1.1018845556647914
2927,cond_resnet_multi_head,21,17,val,acc,0.6552
2928,cond_resnet_multi_head,21,25,train,loss,0.29514235929797983
2929,cond_resnet_multi_head,21,25,train,acc,0.89284
2930,cond_resnet_multi_head,21,25,val,loss,1.229054945289709
2931,cond_resnet_multi_head,21,25,val,acc,0.6752
2932,cond_resnet_multi_head,21,33,train,loss,0.1624057316876319
2933,cond_resnet_multi_head,21,33,train,acc,0.94256
2934,cond_resnet_multi_head,21,33,val,loss,1.3364431713796725
2935,cond_resnet_multi_head,21,33,val,acc,0.7034
2936,cond_resnet_multi_head,21,41,train,loss,0.10935456006099349
2937,cond_resnet_multi_head,21,41,train,acc,0.9606
2938,cond_resnet_multi_head,21,41,val,loss,1.4595688175243937
2939,cond_resnet_multi_head,21,41,val,acc,0.7087
2940,cond_resnet_multi_head,21,49,train,loss,0.08275848868198198
2941,cond_resnet_multi_head,21,49,train,acc,0.97144
2942,cond_resnet_multi_head,21,49,val,loss,1.5407217839720901
2943,cond_resnet_multi_head,21,49,val,acc,0.7196
2944,cond_resnet_multi_head,21,57,train,loss,0.07278244976815351
2945,cond_resnet_multi_head,21,57,train,acc,0.97362
2946,cond_resnet_multi_head,21,57,val,loss,1.5928117465821041
2947,cond_resnet_multi_head,21,57,val,acc,0.7238
2948,cond_resnet_multi_head,21,64,train,loss,0.06795801021098552
